0.00000000	1.00000000
0.01562500	0.81340959
0.03125000	0.51075444
0.04687500	0.43355091
0.06250000	0.29836097
0.07812500	0.11867872
0.09375000	0.00122959
0.10937500	0.06541025
0.12500000	0.10681574
0.14062500	-0.03606729
0.15625000	-0.03284008
0.17187500	-0.06323187
0.18750000	-0.10327803
0.20312500	-0.14706981
0.21875000	-0.30624893
0.23437500	-0.23776965
0.25000000	-0.34670537
0.26562500	-0.30985582
0.28125000	-0.39585392
0.29687500	-0.43010096
0.31250000	-0.21824618
0.32812500	-0.12084509
0.34375000	-0.26383502
0.35937500	-0.08301015
0.37500000	-0.03950857
0.39062500	-0.28581949
0.40625000	-0.34361969
0.42187500	-0.08749154
0.43750000	-0.06800199
0.45312500	-0.15725095
0.46875000	-0.27498153
0.48437500	-0.31386753
0.50000000	-0.23903784
0.51562500	-0.36863635
0.53125000	-0.27003608
0.54687500	-0.42967446
0.56250000	-0.27399984
0.57812500	-0.34562685
0.59375000	-0.35050825
0.60937500	-0.27337453
0.62500000	-0.30261172
0.64062500	-0.11696055
0.65625000	-0.17581002
0.67187500	0.02268355
0.68750000	0.03650641
0.70312500	0.03467990
0.71875000	0.26663925
0.73437500	0.04297741
0.75000000	-0.03880934
0.76562500	0.12676500
0.78125000	0.11457553
0.79687500	0.04457050
0.81250000	0.01434838
0.82812500	0.09662308
0.84375000	0.35752974
0.85937500	0.39874835
0.87500000	0.35914069
0.89062500	0.37131924
0.90625000	0.34632369
0.92187500	0.18215677
0.93750000	0.23967392
0.95312500	0.17840691
0.96875000	0.16661825
0.98437500	0.04786730
1.00000000	-0.04347890
