0.00000000	1.00000000
0.00024414	0.95852655
0.00048828	0.93571579
0.00073242	0.94688571
0.00097656	0.94636041
0.00122070	0.97054998
0.00146484	0.92717295
0.00170898	0.96645271
0.00195312	0.96217957
0.00219727	0.95010054
0.00244141	0.96862874
0.00268555	0.99019247
0.00292969	0.94334679
0.00317383	0.96278300
0.00341797	0.91721431
0.00366211	0.88308555
0.00390625	0.86387016
0.00415039	0.83894071
0.00439453	0.80598350
0.00463867	0.79191072
0.00488281	0.87295874
0.00512695	0.82110735
0.00537109	0.78491549
0.00561523	0.78454562
0.00585938	0.77873120
0.00610352	0.76723732
0.00634766	0.76863342
0.00659180	0.81548771
0.00683594	0.75582609
0.00708008	0.74677535
0.00732422	0.76575232
0.00756836	0.77127993
0.00781250	0.79886738
0.00805664	0.74127937
0.00830078	0.74733176
0.00854492	0.75428357
0.00878906	0.75216253
0.00903320	0.76675620
0.00927734	0.70903395
0.00952148	0.71918249
0.00976562	0.69088647
0.01000977	0.65178036
0.01025391	0.62285728
0.01049805	0.59652283
0.01074219	0.59774380
0.01098633	0.55771604
0.01123047	0.52037056
0.01147461	0.50754610
0.01171875	0.48502328
0.01196289	0.47484413
0.01220703	0.48578386
0.01245117	0.48107309
0.01269531	0.54850384
0.01293945	0.53840984
0.01318359	0.52946063
0.01342773	0.52289685
0.01367188	0.45896432
0.01391602	0.51429099
0.01416016	0.51442422
0.01440430	0.43834882
0.01464844	0.40137256
0.01489258	0.34076889
0.01513672	0.34655168
0.01538086	0.35056660
0.01562500	0.34804361
0.01586914	0.36016622
0.01611328	0.41595992
0.01635742	0.42566728
0.01660156	0.40260195
0.01684570	0.45050739
0.01708984	0.50139784
0.01733398	0.48164326
0.01757812	0.46420114
0.01782227	0.42535416
0.01806641	0.44597595
0.01831055	0.42856597
0.01855469	0.45788339
0.01879883	0.45767326
0.01904297	0.44963896
0.01928711	0.47132529
0.01953125	0.51948887
0.01977539	0.52579539
0.02001953	0.50185413
0.02026367	0.50181614
0.02050781	0.52361841
0.02075195	0.52092159
0.02099609	0.53287213
0.02124023	0.48844633
0.02148438	0.48928161
0.02172852	0.45290433
0.02197266	0.50406264
0.02221680	0.51450601
0.02246094	0.52441526
0.02270508	0.57313178
0.02294922	0.57833284
0.02319336	0.52641003
0.02343750	0.54282756
0.02368164	0.51096457
0.02392578	0.51742577
0.02416992	0.50958007
0.02441406	0.47233331
0.02465820	0.43720967
0.02490234	0.41530371
0.02514648	0.44607751
0.02539062	0.43236369
0.02563477	0.40058364
0.02587891	0.39923655
0.02612305	0.42716098
0.02636719	0.41564934
0.02661133	0.40350954
0.02685547	0.41725575
0.02709961	0.44522868
0.02734375	0.44278060
0.02758789	0.44930099
0.02783203	0.42283058
0.02807617	0.42406691
0.02832031	0.41123496
0.02856445	0.34661830
0.02880859	0.32266980
0.02905273	0.34345621
0.02929688	0.28682800
0.02954102	0.29972018
0.02978516	0.32869761
0.03002930	0.35305576
0.03027344	0.35800260
0.03051758	0.36896412
0.03076172	0.38182975
0.03100586	0.34433026
0.03125000	0.34796289
0.03149414	0.32626982
0.03173828	0.27647307
0.03198242	0.27298106
0.03222656	0.22541300
0.03247070	0.19025299
0.03271484	0.15868671
0.03295898	0.12423974
0.03320312	0.15084166
0.03344727	0.17559551
0.03369141	0.20995094
0.03393555	0.23074253
0.03417969	0.18818347
0.03442383	0.18186377
0.03466797	0.19674502
0.03491211	0.20213277
0.03515625	0.17123106
0.03540039	0.15999271
0.03564453	0.12597994
0.03588867	0.18276541
0.03613281	0.21810434
0.03637695	0.23672699
0.03662109	0.18887268
0.03686523	0.15792311
0.03710938	0.16753264
0.03735352	0.17310324
0.03759766	0.18581084
0.03784180	0.21392432
0.03808594	0.17344644
0.03833008	0.17254710
0.03857422	0.15745050
0.03881836	0.15817213
0.03906250	0.16072004
0.03930664	0.11288573
0.03955078	0.13157998
0.03979492	0.11375485
0.04003906	0.13876902
0.04028320	0.14946962
0.04052734	0.12930919
0.04077148	0.14106131
0.04101562	0.13470677
0.04125977	0.12793435
0.04150391	0.10115699
0.04174805	0.16673827
0.04199219	0.17783022
0.04223633	0.14324790
0.04248047	0.17309879
0.04272461	0.20868730
0.04296875	0.17350906
0.04321289	0.20249090
0.04345703	0.14849946
0.04370117	0.17002509
0.04394531	0.18842414
0.04418945	0.20141513
0.04443359	0.22350071
0.04467773	0.23670595
0.04492188	0.27637822
0.04516602	0.31674499
0.04541016	0.26391395
0.04565430	0.26299093
0.04589844	0.30663102
0.04614258	0.31994714
0.04638672	0.28683492
0.04663086	0.30369085
0.04687500	0.31653927
0.04711914	0.25162087
0.04736328	0.22863608
0.04760742	0.22036190
0.04785156	0.19166366
0.04809570	0.25423512
0.04833984	0.24981848
0.04858398	0.23763626
0.04882812	0.20627994
0.04907227	0.17396595
0.04931641	0.15927722
0.04956055	0.17447796
0.04980469	0.19266307
0.05004883	0.14856029
0.05029297	0.12017663
0.05053711	0.06236261
0.05078125	0.09506674
0.05102539	0.11267545
0.05126953	0.07394290
0.05151367	0.06961984
0.05175781	0.04804782
0.05200195	0.03798862
0.05224609	0.02687185
0.05249023	0.02621543
0.05273438	-0.04268944
0.05297852	-0.04900369
0.05322266	-0.06326315
0.05346680	-0.07165850
0.05371094	-0.06649353
0.05395508	-0.07233831
0.05419922	-0.02353683
0.05444336	-0.04038005
0.05468750	-0.01556009
0.05493164	0.00796426
0.05517578	0.03243995
0.05541992	0.01639755
0.05566406	0.03191911
0.05590820	0.06210392
0.05615234	0.09406580
0.05639648	0.16449821
0.05664062	0.18280599
0.05688477	0.16146281
0.05712891	0.17141584
0.05737305	0.17475897
0.05761719	0.15968705
0.05786133	0.20899875
0.05810547	0.17316657
0.05834961	0.16349253
0.05859375	0.16252853
0.05883789	0.19606129
0.05908203	0.24399671
0.05932617	0.22341432
0.05957031	0.24362964
0.05981445	0.23111738
0.06005859	0.28030526
0.06030273	0.25759255
0.06054688	0.24332117
0.06079102	0.29791125
0.06103516	0.32781844
0.06127930	0.35384187
